com,gene,pval_corrected,counts_in_com,com_size,total_gene_appearances
24.0,CD34,1.8510986321563542e-07,6.0,58.0,47.0
24.0,GLG1,2.472443561263474e-07,3.0,58.0,13.0
24.0,ABI1,2.679946272473616e-07,5.0,58.0,34.0
24.0,AHSG,2.679946272473616e-07,5.0,58.0,34.0
24.0,CD22,2.679946272473616e-07,5.0,58.0,34.0
24.0,CALU,2.778646777378225e-07,2.0,58.0,6.0
24.0,CDC37L1,2.778646777378225e-07,2.0,58.0,6.0
24.0,TOM1,2.778646777378225e-07,2.0,58.0,6.0
24.0,TOR4A,2.778646777378225e-07,2.0,58.0,6.0
24.0,PLEK,3.657787791498021e-07,6.0,58.0,48.0
24.0,WASL,4.740040896430934e-07,7.0,58.0,64.0
24.0,GRAP2,5.642921064871241e-07,4.0,58.0,23.0
24.0,HP,5.642921064871241e-07,4.0,58.0,23.0
24.0,KRT1,5.642921064871241e-07,4.0,58.0,23.0
24.0,TEC,5.642921064871241e-07,4.0,58.0,23.0
24.0,SFTPD,1.3162853786570808e-06,6.0,58.0,50.0
24.0,PLD3,2.0701762513836073e-06,3.0,58.0,14.0
24.0,CD55,3.437117378094433e-06,5.0,58.0,37.0
24.0,MYO10,3.437117378094433e-06,5.0,58.0,37.0
24.0,HCK,4.292922823527568e-06,6.0,58.0,52.0
24.0,PLCG1,4.643232376887907e-06,10.0,58.0,129.0
24.0,FOXC2,6.1447606752834475e-06,4.0,58.0,25.0
24.0,PRKCD,7.098012807199314e-06,11.0,58.0,154.0
24.0,ACTR3,7.358723862514223e-06,5.0,58.0,38.0
24.0,BAIAP2,7.358723862514223e-06,5.0,58.0,38.0
24.0,PDPN,7.358723862514223e-06,5.0,58.0,38.0
24.0,ARHGAP25,1.3082204998115149e-05,3.0,58.0,15.0
24.0,SERPINB6,1.3082204998115149e-05,3.0,58.0,15.0
24.0,ENDOD1,1.6796133825459076e-05,2.0,58.0,7.0
24.0,KIR2DL1,1.6796133825459076e-05,2.0,58.0,7.0
24.0,KIR2DL3,1.6796133825459076e-05,2.0,58.0,7.0
24.0,LPXN,1.6796133825459076e-05,2.0,58.0,7.0
24.0,NCR2,1.6796133825459076e-05,2.0,58.0,7.0
24.0,SCCPDH,1.6796133825459076e-05,2.0,58.0,7.0
24.0,SCG3,1.6796133825459076e-05,2.0,58.0,7.0
24.0,TSPAN7,1.6796133825459076e-05,2.0,58.0,7.0
24.0,SCARF1,1.7680782107673303e-05,4.0,58.0,26.0
24.0,GRB2,2.792036986997332e-05,13.0,58.0,213.0
24.0,ARPC2,3.0101775680184145e-05,5.0,58.0,40.0
24.0,WAS,3.5451975879078335e-05,6.0,58.0,56.0
24.0,C1QTNF1,4.7064008147773575e-05,4.0,58.0,27.0
24.0,ACTG1,5.639795920196091e-05,7.0,58.0,75.0
24.0,ARHGAP12,6.57652759680161e-05,3.0,58.0,16.0
24.0,CD79B,6.57652759680161e-05,3.0,58.0,16.0
24.0,DOK2,6.57652759680161e-05,3.0,58.0,16.0
24.0,SERPINA3,6.57652759680161e-05,3.0,58.0,16.0
24.0,FCGR2B,0.00011608530620763284,7.0,58.0,77.0
24.0,CD109,0.00011686346761266142,4.0,58.0,28.0
24.0,SLC7A5,0.00011686346761266142,4.0,58.0,28.0
24.0,C6orf120,0.00013512811160470284,1.0,58.0,2.0
24.0,CABLES2,0.00013512811160470284,1.0,58.0,2.0
24.0,CD300LD,0.00013512811160470284,1.0,58.0,2.0
24.0,CD300LG,0.00013512811160470284,1.0,58.0,2.0
24.0,CD302,0.00013512811160470284,1.0,58.0,2.0
24.0,CLEC4F,0.00013512811160470284,1.0,58.0,2.0
24.0,CRISP3,0.00013512811160470284,1.0,58.0,2.0
24.0,CYSTM1,0.00013512811160470284,1.0,58.0,2.0
24.0,DOK3,0.00013512811160470284,1.0,58.0,2.0
24.0,EPPIN-WFDC6,0.00013512811160470284,1.0,58.0,2.0
24.0,EQTN,0.00013512811160470284,1.0,58.0,2.0
24.0,FRMPD3,0.00013512811160470284,1.0,58.0,2.0
24.0,GHDC,0.00013512811160470284,1.0,58.0,2.0
24.0,LAIR2,0.00013512811160470284,1.0,58.0,2.0
24.0,LILRA3,0.00013512811160470284,1.0,58.0,2.0
24.0,LILRA6,0.00013512811160470284,1.0,58.0,2.0
24.0,LRP1B,0.00013512811160470284,1.0,58.0,2.0
24.0,MCEMP1,0.00013512811160470284,1.0,58.0,2.0
24.0,MS4A3,0.00013512811160470284,1.0,58.0,2.0
24.0,NCR3LG1,0.00013512811160470284,1.0,58.0,2.0
24.0,NPDC1,0.00013512811160470284,1.0,58.0,2.0
24.0,PIANP,0.00013512811160470284,1.0,58.0,2.0
24.0,SYNRG,0.00013512811160470284,1.0,58.0,2.0
24.0,THEMIS2,0.00013512811160470284,1.0,58.0,2.0
24.0,TMEM179B,0.00013512811160470284,1.0,58.0,2.0
24.0,TRAC,0.00013512811160470284,1.0,58.0,2.0
24.0,TREML1,0.00013512811160470284,1.0,58.0,2.0
24.0,YPEL5,0.00013512811160470284,1.0,58.0,2.0
24.0,CD209,0.00027263722632523947,4.0,58.0,29.0
24.0,REG3G,0.00027263722632523947,4.0,58.0,29.0
24.0,SELE,0.00027263722632523947,4.0,58.0,29.0
24.0,CD200R1,0.0002738010450252742,3.0,58.0,17.0
24.0,CD79A,0.0002738010450252742,3.0,58.0,17.0
24.0,GRB14,0.0002738010450252742,3.0,58.0,17.0
24.0,QSOX1,0.0002738010450252742,3.0,58.0,17.0
24.0,TNFRSF10D,0.0002738010450252742,3.0,58.0,17.0
24.0,TRAV19,0.0002738010450252742,3.0,58.0,17.0
24.0,TRAV29DV5,0.0002738010450252742,3.0,58.0,17.0
24.0,TRAV8-4,0.0002738010450252742,3.0,58.0,17.0
24.0,TRBV12-3,0.0002738010450252742,3.0,58.0,17.0
24.0,TRBV7-9,0.0002738010450252742,3.0,58.0,17.0
24.0,APOOL,0.0003671236406402606,2.0,58.0,8.0
24.0,DNAJC13,0.0003671236406402606,2.0,58.0,8.0
24.0,MMRN1,0.0003671236406402606,2.0,58.0,8.0
24.0,MOSPD2,0.0003671236406402606,2.0,58.0,8.0
24.0,OSCAR,0.0003671236406402606,2.0,58.0,8.0
24.0,TREML4,0.0003671236406402606,2.0,58.0,8.0
24.0,F2R,0.0004417816841406035,7.0,58.0,81.0
24.0,LBP,0.0005900152819755277,5.0,58.0,45.0
24.0,MERTK,0.0006013227349977321,4.0,58.0,30.0
24.0,SERPINA1,0.0006013227349977321,4.0,58.0,30.0
24.0,ANGPT2,0.0009740883344879603,3.0,58.0,18.0
24.0,CPN1,0.0009740883344879603,3.0,58.0,18.0
24.0,EPCAM,0.0009740883344879603,3.0,58.0,18.0
24.0,ICAM2,0.0009740883344879603,3.0,58.0,18.0
24.0,LAMP2,0.0009740883344879603,3.0,58.0,18.0
24.0,RHOBTB1,0.0009740883344879603,3.0,58.0,18.0
24.0,TMPRSS6,0.0009740883344879603,3.0,58.0,18.0
24.0,SLC7A8,0.001260660014001609,4.0,58.0,31.0
24.0,BTK,0.0014818277952631659,7.0,58.0,85.0
24.0,PF4,0.0015853964277504746,6.0,58.0,65.0
24.0,ALB,0.001625574177777838,5.0,58.0,47.0
24.0,PPIA,0.001625574177777838,5.0,58.0,47.0
24.0,PRKG1,0.001625574177777838,5.0,58.0,47.0
24.0,AHCYL1,0.0026143386516571054,5.0,58.0,48.0
24.0,CLEC4D,0.0030354948342175237,3.0,58.0,19.0
24.0,RHOBTB2,0.0030354948342175237,3.0,58.0,19.0
24.0,PIK3R2,0.0037620980962025092,9.0,58.0,136.0
24.0,GCSAM,0.004068799731770136,2.0,58.0,9.0
24.0,ICAM5,0.004068799731770136,2.0,58.0,9.0
24.0,TARM1,0.004068799731770136,2.0,58.0,9.0
24.0,PRKCE,0.004411825960805008,8.0,58.0,112.0
24.0,SPARC,0.004846928445548243,4.0,58.0,33.0
24.0,WASF1,0.004846928445548243,4.0,58.0,33.0
24.0,LIMK1,0.00638811250454561,5.0,58.0,50.0
24.0,APOB,0.007449583084238808,7.0,58.0,91.0
24.0,CEACAM5,0.00845136420901652,3.0,58.0,20.0
24.0,RAB31,0.008958823408511675,4.0,58.0,34.0
24.0,SLC7A9,0.008958823408511675,4.0,58.0,34.0
24.0,COL1A2,0.009727324398410899,5.0,58.0,51.0
25.0,UBB,7.160178230459944e-195,100.0,141.0,319.0
25.0,UBC,1.7221500528006324e-186,95.0,141.0,301.0
25.0,UBA52,1.0140995465992403e-177,95.0,141.0,313.0
25.0,RPS27A,2.5249466136842595e-176,95.0,141.0,315.0
25.0,TAB3,4.1787350829584213e-54,19.0,141.0,42.0
25.0,IKBKG,1.9856173996991008e-53,31.0,141.0,105.0
25.0,IKBKB,5.433033786702159e-47,30.0,141.0,109.0
25.0,NKIRAS1,1.0765341305663196e-43,12.0,141.0,21.0
25.0,NKIRAS2,1.0765341305663196e-43,12.0,141.0,21.0
25.0,NFKB2,1.532648499024589e-43,19.0,141.0,50.0
25.0,TAB2,1.952734592493678e-39,19.0,141.0,54.0
25.0,TAB1,1.3718254079931976e-38,21.0,141.0,66.0
25.0,CHUK,1.1540943020006127e-37,27.0,141.0,106.0
25.0,TRAF6,1.2254616873568455e-35,30.0,141.0,133.0
25.0,NFKBIB,3.5838923294117046e-33,14.0,141.0,35.0
25.0,IRAK2,4.479576762986953e-32,16.0,141.0,46.0
25.0,UBE2V1,4.479576762986953e-32,16.0,141.0,46.0
25.0,IRAK1,2.269610287242201e-30,20.0,141.0,72.0
25.0,MAPK10,6.345875296929061e-26,17.0,141.0,60.0
25.0,NEURL1B,2.0028532795366793e-25,8.0,141.0,15.0
25.0,NFKB1,7.147384269481995e-24,27.0,141.0,144.0
25.0,VRK3,1.959061111598745e-23,11.0,141.0,29.0
25.0,MAP3K7,6.947909203411453e-22,20.0,141.0,90.0
25.0,APH1B,2.3191899533250118e-21,11.0,141.0,31.0
25.0,RELA,6.208897554367877e-21,28.0,141.0,166.0
25.0,PSENEN,1.5376884511109145e-19,11.0,141.0,33.0
25.0,RPS6KA2,4.174164166796141e-19,14.0,141.0,52.0
25.0,UBE2N,8.61226327222054e-18,17.0,141.0,77.0
25.0,MAP2K3,2.674971108963731e-17,12.0,141.0,42.0
25.0,APH1A,3.4578892832903624e-17,11.0,141.0,36.0
25.0,NFKBIA,3.338404573369842e-16,19.0,141.0,99.0
25.0,TICAM1,4.0607171820699415e-16,14.0,141.0,58.0
25.0,UBE2D1,4.783071679395297e-16,17.0,141.0,82.0
25.0,MIB2,5.20907494008798e-16,8.0,141.0,21.0
25.0,MAP2K4,2.9569783715621683e-15,14.0,141.0,60.0
25.0,DUSP4,4.750918110287305e-15,10.0,141.0,33.0
25.0,DUSP7,4.750918110287305e-15,10.0,141.0,33.0
25.0,MAPK9,8.109766013109496e-15,15.0,141.0,69.0
25.0,SUGT1,9.280558708336707e-15,4.0,141.0,6.0
25.0,MAPK11,1.664468705303058e-14,17.0,141.0,87.0
25.0,MAPKAPK3,1.5428770406447783e-13,12.0,141.0,49.0
25.0,PSEN2,1.7046917190486176e-13,11.0,141.0,42.0
25.0,BIRC3,2.426631272544349e-13,13.0,141.0,57.0
25.0,MYD88,2.426631272544349e-13,13.0,141.0,57.0
25.0,ATF1,4.181446344449371e-13,10.0,141.0,36.0
25.0,DUSP6,4.181446344449371e-13,10.0,141.0,36.0
25.0,IKBKE,4.356716503646786e-13,12.0,141.0,50.0
25.0,RPS6KA1,1.2016816756170395e-12,14.0,141.0,67.0
25.0,S100A12,1.581987497686001e-12,10.0,141.0,37.0
25.0,UBE2D3,7.455424703933602e-12,13.0,141.0,61.0
25.0,NEDD8,8.318412063672395e-12,7.0,141.0,20.0
25.0,MAP2K7,1.8805829591193374e-11,12.0,141.0,54.0
25.0,MAP2K6,2.1210501874350075e-11,15.0,141.0,80.0
25.0,NOD1,4.260953128593284e-11,14.0,141.0,72.0
25.0,PPP2R5D,4.260953128593284e-11,14.0,141.0,72.0
25.0,PPP2R1B,5.036688544153991e-11,16.0,141.0,91.0
25.0,CDK8,8.871721995719246e-11,8.0,141.0,27.0
25.0,SUMO4,1.9012235546811638e-10,2.0,141.0,2.0
25.0,IRF7,2.2325617153079992e-10,12.0,141.0,57.0
25.0,PPP2CB,3.449308307791799e-10,17.0,141.0,105.0
25.0,RIPK2,3.449308307791799e-10,17.0,141.0,105.0
25.0,MAPK14,3.9392437028958037e-10,22.0,141.0,162.0
25.0,CCNC,4.3994728018147334e-10,7.0,141.0,22.0
25.0,SARM1,4.3994728018147334e-10,7.0,141.0,22.0
25.0,TBK1,4.808783783501079e-10,12.0,141.0,58.0
25.0,RPS6KA5,5.896478479062609e-10,11.0,141.0,50.0
25.0,EPM2A,8.407556363929941e-10,5.0,141.0,12.0
25.0,PELI2,1.1965780504455768e-09,6.0,141.0,17.0
25.0,NCSTN,3.0480632444583603e-09,11.0,141.0,52.0
25.0,MAP3K1,5.625016005632382e-09,9.0,141.0,37.0
25.0,MAP3K8,5.625016005632382e-09,9.0,141.0,37.0
25.0,STAM,5.625016005632382e-09,9.0,141.0,37.0
25.0,TNIP2,5.625016005632382e-09,9.0,141.0,37.0
25.0,MIB1,6.001257710143189e-09,8.0,141.0,30.0
25.0,MAPKAPK2,7.08875804242501e-09,13.0,141.0,71.0
25.0,TRAF3,7.828987861519491e-09,10.0,141.0,45.0
25.0,RPS6KA3,1.2656022545544027e-08,13.0,141.0,72.0
25.0,LY96,1.8392738038102917e-08,10.0,141.0,46.0
25.0,S100B,1.8392738038102917e-08,10.0,141.0,46.0
25.0,TICAM2,2.0391009215979098e-08,8.0,141.0,31.0
25.0,MAPK7,2.223416509556163e-08,13.0,141.0,73.0
25.0,MAPK8,4.9447592500189164e-08,15.0,141.0,95.0
25.0,STAM2,5.1460141423518546e-08,7.0,141.0,25.0
25.0,PELI3,6.406058814873083e-08,6.0,141.0,19.0
25.0,TANK,6.41719103824138e-08,8.0,141.0,32.0
25.0,RIPK1,6.616007888554982e-08,17.0,141.0,118.0
25.0,BIRC2,1.1013632845686718e-07,13.0,141.0,76.0
25.0,DTX4,1.727997239803039e-07,5.0,141.0,14.0
25.0,TGIF2,1.727997239803039e-07,5.0,141.0,14.0
25.0,JAG2,1.8835671989246524e-07,8.0,141.0,33.0
25.0,PPP2CA,1.8875830421050309e-07,17.0,141.0,121.0
25.0,UBE2D2,1.931648541434687e-07,10.0,141.0,49.0
25.0,DLL4,5.697478447203176e-07,9.0,141.0,42.0
25.0,NOD2,5.809122417523583e-07,14.0,141.0,90.0
25.0,ECSIT,1.456854355994272e-06,5.0,141.0,15.0
25.0,TAX1BP1,1.8328033685521227e-06,4.0,141.0,10.0
25.0,DUSP3,2.925658112985372e-06,10.0,141.0,53.0
25.0,RIPK3,6.600573893569378e-06,11.0,141.0,64.0
25.0,SAA1,9.802130171307725e-06,10.0,141.0,55.0
25.0,ELK1,4.049588798794973e-05,9.0,141.0,48.0
25.0,PPP2R1A,6.321348312316726e-05,17.0,141.0,141.0
25.0,CUL1,6.565552287887329e-05,13.0,141.0,91.0
25.0,IRF3,0.00011301470960429867,11.0,141.0,70.0
25.0,CD14,0.0003623357656256253,10.0,141.0,62.0
25.0,IRAK4,0.0005626376416612645,8.0,141.0,43.0
25.0,NEURL1,0.0005626376416612645,8.0,141.0,43.0
25.0,SH3GL3,0.0005811368662578384,6.0,141.0,26.0
25.0,NHLRC1,0.0007851144021337321,5.0,141.0,19.0
25.0,TGIF1,0.0007851144021337321,5.0,141.0,19.0
25.0,SH3KBP1,0.00145258046992493,6.0,141.0,27.0
25.0,CASP8,0.002099601021366644,13.0,141.0,102.0
25.0,CARD6,0.004689768553118338,1.0,141.0,1.0
25.0,PSTPIP1,0.006834834248564111,4.0,141.0,14.0
25.0,MAMLD1,0.00743737161463276,5.0,141.0,21.0
25.0,HGS,0.008736482655355288,8.0,141.0,48.0
26.0,NRIP1,9.372833759420152e-131,34.0,213.0,40.0
26.0,NCOA6,1.4032391006931464e-114,32.0,213.0,40.0
26.0,WBP2,1.418786166843655e-97,26.0,213.0,31.0
26.0,ZBTB7A,9.845180112406457e-97,33.0,213.0,49.0
26.0,HDAC1,1.0345264319178464e-87,57.0,213.0,145.0
26.0,MED1,1.4139994243580302e-87,52.0,213.0,123.0
26.0,NCOA1,4.502116298006696e-85,43.0,213.0,89.0
26.0,ZNF366,3.4293667895839956e-81,19.0,213.0,20.0
26.0,ARID5A,9.533939307001652e-77,19.0,213.0,21.0
26.0,CALCOCO1,9.533939307001652e-77,19.0,213.0,21.0
26.0,NR1I3,1.0634066574280442e-74,21.0,213.0,26.0
26.0,AC129492.1,1.7669023287070432e-74,26.0,213.0,39.0
26.0,BHLHE40,2.6225286635903906e-73,24.0,213.0,34.0
26.0,TCF21,2.4840971880439745e-72,29.0,213.0,49.0
26.0,NCOR2,1.7759559719627564e-71,31.0,213.0,56.0
26.0,NCOR1,3.2990119125799093e-71,36.0,213.0,74.0
26.0,SMARCA4,7.0888426550458675e-71,38.0,213.0,82.0
26.0,NR1D2,8.27124818509016e-71,24.0,213.0,35.0
26.0,NCOA2,1.0565272375866556e-70,34.0,213.0,67.0
26.0,CCDC62,2.242669407004143e-67,17.0,213.0,19.0
26.0,NR1I2,2.6473274823774557e-67,22.0,213.0,31.0
26.0,ARNTL,5.5294060266214985e-67,31.0,213.0,59.0
26.0,KDM3A,1.1779500166685162e-64,27.0,213.0,47.0
26.0,BHLHE41,2.651759605704967e-64,23.0,213.0,35.0
26.0,NR4A2,1.9672438193016895e-63,30.0,213.0,58.0
26.0,MTA1,1.4720106535284328e-62,26.0,213.0,45.0
26.0,SRARP,2.6405282707326636e-62,15.0,213.0,16.0
26.0,NR2F6,2.6472962386069e-61,20.0,213.0,28.0
26.0,PPARG,4.391201194197779e-61,54.0,213.0,172.0
26.0,PRMT2,1.816854515455981e-60,25.0,213.0,43.0
26.0,PTF1A,6.949512479383013e-60,17.0,213.0,21.0
26.0,ESR1,1.392821434045031e-59,43.0,213.0,117.0
26.0,NR5A2,9.172182159672028e-59,25.0,213.0,44.0
26.0,NR6A1,9.278159972656482e-59,20.0,213.0,29.0
26.0,HNF4G,4.227042392900794e-58,18.0,213.0,24.0
26.0,MIER2,5.0295571364685276e-58,15.0,213.0,17.0
26.0,ZNF281,1.1227312507342492e-57,13.0,213.0,13.0
26.0,SIN3A,3.110005074248347e-57,34.0,213.0,79.0
26.0,FHL2,2.1985045207290454e-56,20.0,213.0,30.0
26.0,TRIM24,3.073798852583174e-56,26.0,213.0,49.0
26.0,CLOCK,1.309856486914077e-55,27.0,213.0,53.0
26.0,NR3C1,1.309856486914077e-55,27.0,213.0,53.0
26.0,TRIP4,2.611971084710919e-55,18.0,213.0,25.0
26.0,FOXH1,5.174038006110277e-55,24.0,213.0,43.0
26.0,NSD1,5.174038006110277e-55,24.0,213.0,43.0
26.0,NR2F1,3.6579874472972895e-54,20.0,213.0,31.0
26.0,NR4A1,4.3188103020956495e-54,25.0,213.0,47.0
26.0,ISL1,1.2776466926319327e-53,36.0,213.0,92.0
26.0,ELK4,2.3260402107327797e-53,14.0,213.0,16.0
26.0,PIAS2,6.839674087825149e-53,23.0,213.0,41.0
26.0,CREM,7.196501968202107e-53,13.0,213.0,14.0
26.0,MIER3,7.196501968202107e-53,13.0,213.0,14.0
26.0,NHLH2,7.196501968202107e-53,13.0,213.0,14.0
26.0,NCOA4,9.837008603555664e-53,18.0,213.0,26.0
26.0,TFAP2C,3.446039502954284e-52,16.0,213.0,21.0
26.0,EP300,4.868325600900551e-52,57.0,213.0,211.0
26.0,HDAC3,7.324027015476782e-52,31.0,213.0,72.0
26.0,NR1D1,3.329926547099676e-51,32.0,213.0,77.0
26.0,NR2C2,5.437535518035824e-51,17.0,213.0,24.0
26.0,PAGR1,5.437535518035824e-51,17.0,213.0,24.0
26.0,PRDM5,8.107910700060469e-51,15.0,213.0,19.0
26.0,NCOA3,1.215975186516445e-50,27.0,213.0,57.0
26.0,PPARA,1.2720112603978377e-50,41.0,213.0,121.0
26.0,AHR,1.6453261781914146e-50,24.0,213.0,46.0
26.0,RORC,1.6453261781914146e-50,24.0,213.0,46.0
26.0,NR0B1,2.282126768812171e-50,21.0,213.0,36.0
26.0,THRA,5.559603978983695e-50,25.0,213.0,50.0
26.0,ESRRA,8.488163095598764e-50,23.0,213.0,43.0
26.0,RXRA,3.769727059932891e-49,38.0,213.0,108.0
26.0,MTA2,1.0161299403415398e-48,25.0,213.0,51.0
26.0,ETS2,1.6784143805340632e-48,17.0,213.0,25.0
26.0,TRIM68,1.6784143805340632e-48,17.0,213.0,25.0
26.0,NFE2L3,3.4255542304659174e-48,11.0,213.0,11.0
26.0,POU2AF1,3.4255542304659174e-48,11.0,213.0,11.0
26.0,RHOXF1,3.4255542304659174e-48,11.0,213.0,11.0
26.0,KDM5D,3.905297099878674e-48,18.0,213.0,28.0
26.0,THRAP3,4.315778530681078e-48,19.0,213.0,31.0
26.0,POU4F2,6.384490461186902e-48,30.0,213.0,72.0
26.0,VDR,1.5430237153090803e-47,33.0,213.0,86.0
26.0,NR1H4,1.962551344332357e-47,39.0,213.0,116.0
26.0,HDAC2,4.7306294068176345e-47,40.0,213.0,122.0
26.0,NR0B2,4.833936614038908e-47,21.0,213.0,38.0
26.0,NEUROD1,1.4617509886582251e-46,24.0,213.0,49.0
26.0,RARG,1.7326062413191216e-46,28.0,213.0,65.0
26.0,GABPA,4.4943629605414045e-46,18.0,213.0,29.0
26.0,NR2C1,4.4943629605414045e-46,18.0,213.0,29.0
26.0,CRY1,3.2409782840985773e-45,25.0,213.0,54.0
26.0,MYOD1,3.2409782840985773e-45,25.0,213.0,54.0
26.0,PROP1,4.6546741246968777e-45,13.0,213.0,16.0
26.0,MIER1,5.524832715174145e-45,15.0,213.0,21.0
26.0,SOX10,8.023335582837206e-45,22.0,213.0,43.0
26.0,RNF14,1.8987552919416221e-44,19.0,213.0,33.0
26.0,RXRB,1.8987552919416221e-44,19.0,213.0,33.0
26.0,HDAC5,3.4503061945628606e-44,24.0,213.0,51.0
26.0,NR2E3,3.7665081120565844e-44,18.0,213.0,30.0
26.0,MSC,4.662274219369426e-44,12.0,213.0,14.0
26.0,TFEC,4.662274219369426e-44,12.0,213.0,14.0
26.0,NR5A1,1.6689311442847812e-43,22.0,213.0,44.0
26.0,RARB,1.885357316230656e-43,27.0,213.0,64.0
26.0,ARID3B,1.903164821162144e-43,10.0,213.0,10.0
26.0,ELK3,1.903164821162144e-43,10.0,213.0,10.0
26.0,GMEB1,1.903164821162144e-43,10.0,213.0,10.0
26.0,KLF12,1.903164821162144e-43,10.0,213.0,10.0
26.0,YY2,1.903164821162144e-43,10.0,213.0,10.0
26.0,NFIL3,1.9190163954531778e-43,11.0,213.0,12.0
26.0,RORB,2.3027757627436495e-43,20.0,213.0,37.0
26.0,MTF1,2.371089424826214e-43,14.0,213.0,19.0
26.0,SAFB,2.371089424826214e-43,14.0,213.0,19.0
26.0,CREBBP,1.8291280922413645e-42,40.0,213.0,131.0
26.0,MIXL1,4.178584138192113e-42,16.0,213.0,25.0
26.0,SMARCB1,4.8789725763332276e-42,23.0,213.0,49.0
26.0,TBL1X,4.8789725763332276e-42,23.0,213.0,49.0
26.0,THRB,4.8789725763332276e-42,23.0,213.0,49.0
26.0,RORA,1.1159200688986134e-41,27.0,213.0,66.0
26.0,TBL1XR1,5.831892838882509e-41,24.0,213.0,54.0
26.0,HNF4A,6.303410933964011e-41,23.0,213.0,50.0
26.0,TEAD1,1.1048405383946142e-40,14.0,213.0,20.0
26.0,FLI1,1.656686303256553e-40,12.0,213.0,15.0
26.0,HINFP,1.656686303256553e-40,12.0,213.0,15.0
26.0,DDX54,2.9026257290875207e-40,17.0,213.0,29.0
26.0,FOXP2,2.9026257290875207e-40,17.0,213.0,29.0
26.0,ESRRG,4.532622534487786e-40,16.0,213.0,26.0
26.0,LMO2,4.532622534487786e-40,16.0,213.0,26.0
26.0,HEYL,6.893955934256535e-40,22.0,213.0,47.0
26.0,BACH1,1.9999862214520544e-39,11.0,213.0,13.0
26.0,PER3,1.9999862214520544e-39,11.0,213.0,13.0
26.0,TFAP4,3.4902252521433014e-39,20.0,213.0,40.0
26.0,E4F1,5.522858805379517e-39,13.0,213.0,18.0
26.0,MED16,5.522858805379517e-39,13.0,213.0,18.0
26.0,MED17,5.522858805379517e-39,13.0,213.0,18.0
26.0,MED24,5.522858805379517e-39,13.0,213.0,18.0
26.0,MED4,5.522858805379517e-39,13.0,213.0,18.0
26.0,ARNTL2,9.78624810955453e-39,10.0,213.0,11.0
26.0,MXD1,9.78624810955453e-39,10.0,213.0,11.0
26.0,ZNF462,9.78624810955453e-39,10.0,213.0,11.0
26.0,CIART,1.0625891316826194e-38,9.0,213.0,9.0
26.0,DBP,1.0625891316826194e-38,9.0,213.0,9.0
26.0,GLIS1,1.0625891316826194e-38,9.0,213.0,9.0
26.0,GMEB2,1.0625891316826194e-38,9.0,213.0,9.0
26.0,HIVEP1,1.0625891316826194e-38,9.0,213.0,9.0
26.0,HOXA10,1.0625891316826194e-38,9.0,213.0,9.0
26.0,PBX2,1.0625891316826194e-38,9.0,213.0,9.0
26.0,SOX21,1.0625891316826194e-38,9.0,213.0,9.0
26.0,SP2,1.0625891316826194e-38,9.0,213.0,9.0
26.0,SPIB,1.0625891316826194e-38,9.0,213.0,9.0
26.0,TFCP2,1.0625891316826194e-38,9.0,213.0,9.0
26.0,BAZ2A,1.5072875451870116e-38,17.0,213.0,30.0
26.0,NKX2-2,1.5072875451870116e-38,17.0,213.0,30.0
26.0,SIRT1,2.636958740504869e-38,45.0,213.0,172.0
26.0,NANOG,2.865628417082611e-38,14.0,213.0,21.0
26.0,NRF1,2.865628417082611e-38,14.0,213.0,21.0
26.0,GSC,3.471894558491196e-38,16.0,213.0,27.0
26.0,ARID1A,9.732346789862617e-38,21.0,213.0,45.0
26.0,TADA3,1.3631058510002376e-37,18.0,213.0,34.0
26.0,HDAC4,1.3871187352044592e-37,31.0,213.0,91.0
26.0,ARID5B,2.117900068911915e-37,12.0,213.0,16.0
26.0,HSF2,2.117900068911915e-37,12.0,213.0,16.0
26.0,PAX4,2.117900068911915e-37,12.0,213.0,16.0
26.0,TBPL2,2.117900068911915e-37,12.0,213.0,16.0
26.0,SMARCE1,9.923075476702307e-37,20.0,213.0,42.0
26.0,GTF2B,1.042685735335055e-36,22.0,213.0,50.0
26.0,NEUROG3,1.9492115893491627e-36,16.0,213.0,28.0
26.0,FOSB,1.9924145896497388e-36,13.0,213.0,19.0
26.0,HELT,1.9924145896497388e-36,13.0,213.0,19.0
26.0,HOXC4,1.9924145896497388e-36,13.0,213.0,19.0
26.0,MED13,1.9924145896497388e-36,13.0,213.0,19.0
26.0,NPAS4,1.9924145896497388e-36,13.0,213.0,19.0
26.0,NRL,1.9924145896497388e-36,13.0,213.0,19.0
26.0,NKX3-1,3.407216310808262e-36,29.0,213.0,83.0
26.0,NFYC,3.460556064206531e-36,18.0,213.0,35.0
26.0,PITX1,5.55893185211965e-36,11.0,213.0,14.0
26.0,ZNF516,5.55893185211965e-36,11.0,213.0,14.0
26.0,TAF7,5.5703630206306065e-36,23.0,213.0,55.0
26.0,NR1H2,7.298125989449869e-36,31.0,213.0,94.0
26.0,PPARGC1B,9.871511809452117e-36,22.0,213.0,51.0
26.0,RUVBL2,5.795568950299616e-35,26.0,213.0,70.0
26.0,FOXD3,8.257592323833888e-35,10.0,213.0,12.0
26.0,HOXC6,8.257592323833888e-35,10.0,213.0,12.0
26.0,IRF2BP1,8.257592323833888e-35,10.0,213.0,12.0
26.0,PATZ1,8.257592323833888e-35,10.0,213.0,12.0
26.0,ZNF750,8.257592323833888e-35,10.0,213.0,12.0
